형태소,품사,분류,카운트
파악,Noun,1,1
파워,Noun,1,1
파워,Noun,8,1
파워,Noun,10,1
파워레인저,Noun,1,3
파인애플,Noun,2,2
파일,Noun,2,1
팍,Noun,1,1
팍팍,Adverb,1,1
판,Noun,1,3
판,Noun,2,2
판,Noun,4,1
판,Noun,6,1
판,Noun,7,2
판,Noun,10,2
판국,Noun,10,1
판단,Noun,1,1
판단,Noun,2,1
판단,Noun,4,1
판단,Noun,8,1
판단,Noun,10,1
판빙빙,Noun,6,1
판이,Noun,2,1
판치는,Verb,1,1
판타지,Noun,1,12
판타지,Noun,2,4
판타지,Noun,3,1
판타지,Noun,4,2
판타지,Noun,5,2
판타지,Noun,6,1
판타지,Noun,7,1
판타지,Noun,8,5
판타지,Noun,9,2
판타지,Noun,10,1
판타지영화,Noun,1,1
팔,Modifier,1,2
팔,Modifier,2,1
팔,Noun,1,3
팔렸음,Verb,1,1
팔았는데,Verb,1,1
팔이,Noun,1,4
팔이,Noun,2,1
팔자,Noun,9,1
팡,Adverb,1,1
팥,Noun,1,1
팥빵,Noun,1,1
패,Noun,1,2
패,Noun,5,1
패,Noun,8,1
패싸움,Noun,1,1
패싸움,Noun,2,1
패턴,Noun,6,1
패틴슨,Noun,1,1
팩트,Noun,1,1
팬,Noun,1,5
팬,Noun,4,2
팬,Noun,6,5
팬,Noun,7,1
팬,Noun,8,7
팬,Noun,10,7
팬심,Noun,1,1
팬심,Noun,4,2
팬심,Noun,6,1
팬심,Noun,9,1
팬었는데,Noun,10,1
팽이,Noun,10,1
퍼,Noun,1,1
퍼다,Noun,1,1
퍼뜨린,Noun,1,1
퍼블리싱,Noun,1,1
퍼센트,Noun,1,1
퍼센트,Noun,10,1
퍼트,Noun,1,1
퍼펙트,Noun,10,1
펄펄,Adverb,1,1
펌,Noun,8,1
페르시안,Noun,1,1
페미,Noun,1,12
페미,Noun,2,3
페미,Noun,3,1
페미,Noun,10,6
페미니스트,Noun,1,1
페미니스트,Noun,2,1
페미니스트,Noun,10,1
페미니즘,Noun,1,8
페미니즘,Noun,2,3
페미니즘,Noun,3,1
페이도,Noun,1,1
페이스,Noun,1,1
펴져서,Verb,1,1
편,Noun,1,5
편,Noun,2,2
편,Noun,6,2
편,Noun,8,2
편,Noun,10,1
편견,Noun,1,2
편견,Noun,2,2
편견,Noun,5,1
편견,Noun,8,2
편견,Noun,10,2
편곡,Noun,7,1
편승,Noun,2,1
편승,Noun,4,1
편안하게,Adjective,6,1
편안하고,Adjective,10,1
편이,Noun,2,1
편이,Noun,8,2
편이,Noun,10,1
편집,Noun,2,2
편집,Noun,4,2
편집,Noun,10,2
펼쳐지는,Verb,1,1
펼쳐지니,Verb,9,1
평,Noun,1,148
평,Noun,2,58
평,Noun,3,7
평,Noun,4,22
평,Noun,5,6
평,Noun,6,38
평,Noun,7,7
평,Noun,8,27
평,Noun,9,6
평,Noun,10,48
평가,Noun,1,9
평가,Noun,2,1
평가,Noun,3,2
평가,Noun,4,1
평가,Noun,5,1
평가,Noun,7,1
평가,Noun,9,3
평가,Noun,10,6
평균,Noun,1,3
평균,Noun,2,2
평균,Noun,6,1
평균,Noun,8,1
평등,Noun,1,2
평등,Noun,10,1
평론,Noun,1,5
평론가,Noun,1,11
평론가,Noun,2,1
평론가,Noun,4,1
평론가,Noun,6,1
평론가,Noun,9,1
평론가,Noun,10,4
평범하게,Adjective,2,1
평범하고,Adjective,1,1
평범하고,Adjective,2,1
평범하기,Adjective,4,1
평범한,Adjective,1,5
평범한,Adjective,5,1
평범한,Adjective,6,1
평범한,Adjective,7,1
평생,Noun,1,1
평소,Noun,1,2
평소,Noun,2,1
평소,Noun,3,1
평이,Noun,1,5
평이,Noun,3,1
평이,Noun,4,1
평이,Noun,8,2
평이,Noun,9,1
평이,Noun,10,6
평이한,Adjective,8,1
평작,Noun,4,1
평점,Noun,1,143
평점,Noun,2,28
평점,Noun,3,1
평점,Noun,4,6
평점,Noun,5,1
평점,Noun,6,8
평점,Noun,7,3
평점,Noun,8,5
평점,Noun,9,8
평점,Noun,10,46
평점꼬,Noun,2,1
평정,Noun,2,1
평정,Noun,6,1
평타,Noun,1,1
평타,Noun,2,3
평타,Noun,3,1
평타,Noun,7,1
평화,Noun,2,1
폐,Noun,1,2
폐기물,Noun,1,4
폐기물,Noun,2,1
폐렴,Noun,1,5
폐렴,Noun,2,1
폐렴,Noun,8,1
폐하,Noun,2,1
포,Noun,1,3
포,Noun,5,1
포,Noun,6,1
포기,Noun,1,3
포기,Noun,10,1
포도,Noun,1,1
포스,Noun,1,7
포스,Noun,4,1
포스,Noun,8,1
포스,Noun,9,1
포스터,Noun,1,1
포스터,Noun,2,1
포스터,Noun,8,1
포스터,Noun,10,1
포스트,Noun,1,2
포용,Noun,8,1
포인트,Noun,1,19
포인트,Noun,2,8
포인트,Noun,3,1
포인트,Noun,4,3
포인트,Noun,5,1
포인트,Noun,8,1
포인트,Noun,10,4
포장,Noun,1,3
포커,Noun,1,1
포트폴리오,Noun,1,1
포함,Noun,1,68
포함,Noun,2,27
포함,Noun,3,3
포함,Noun,4,11
포함,Noun,5,3
포함,Noun,6,19
포함,Noun,7,3
포함,Noun,8,13
포함,Noun,9,3
포함,Noun,10,23
폭,Noun,1,1
폭동,Noun,1,1
폭력,Noun,1,6
폭력진압,Noun,1,2
폭망,Noun,1,3
폭망,Noun,2,1
폭망,Noun,5,1
폭망쀨,Noun,2,1
폭발력,Noun,7,1
폭죽,Noun,5,1
폭탄,Noun,1,1
폭파,Noun,2,1
폭풍,Noun,9,1
퐉,Noun,6,1
퐉퐉,Noun,6,1
퐌타,Noun,4,1
표,Noun,1,3
표,Noun,2,1
표,Noun,4,1
표,Noun,6,1
표,Noun,7,1
표기,Noun,1,1
표방,Noun,2,1
표시,Noun,1,1
표정,Noun,1,5
표정,Noun,2,4
표정,Noun,3,1
표정,Noun,4,5
표정,Noun,6,1
표정,Noun,8,3
표정,Noun,10,1
표현,Modifier,1,1
표현,Modifier,8,1
표현,Noun,1,6
표현,Noun,2,2
표현,Noun,3,1
표현,Noun,4,1
표현,Noun,6,3
표현,Noun,7,1
표현,Noun,8,2
표현,Noun,9,6
표현,Noun,10,4
푹,Noun,8,1
푹,Noun,9,1
푼거냐,Verb,1,1
풀,Noun,1,1
풀,Noun,4,1
풀,Noun,6,1
풀,Noun,9,1
풀라,Noun,1,1
풀려도,Verb,1,1
풀려서,Verb,6,1
풀렸다,Verb,2,1
풀리게,Verb,1,1
풀리고,Verb,1,1
풀림,Noun,2,1
풀어,Verb,1,2
풀어,Verb,2,1
풀어,Verb,7,1
풀어,Verb,8,1
풀어,Verb,9,1
풀어,Verb,10,1
풀었구나,Verb,4,1
풀었구만,Verb,1,1
풀었나,Verb,1,1
풀었냐,Verb,1,2
풀었다는,Verb,1,1
풀이,Noun,10,1
품바,Noun,1,1
품평,Noun,8,1
풉,Verb,2,1
풍,Adverb,1,3
풍,Adverb,2,2
풍,Adverb,8,1
풍겨도,Verb,1,1
풍겼다,Verb,7,1
풍경,Noun,1,1
풍경,Noun,6,1
풍경,Noun,8,1
풍기,Noun,1,1
풍기,Noun,6,1
풍부하고,Adjective,9,1
풍부하네요,Adjective,8,1
풍부했음,Adjective,4,1
프랑스,Noun,1,1
프레임,Noun,2,1
프레임,Noun,10,3
프로,Noun,1,2
프로,Noun,6,1
프로,Noun,10,1
프로그램,Noun,2,1
프로덕션,Noun,10,1
프로파간다,Noun,1,1
프리,Noun,1,25
프리,Noun,2,1
프린세스,Noun,1,1
프린세스,Noun,4,1
플러스,Noun,2,1
피,Noun,1,5
피,Noun,2,1
피,Noun,8,1
피,Verb,1,1
피곤하긴,Adjective,2,1
피나,Noun,5,1
피는,Verb,8,1
피닉스,Noun,1,1
피닉스,Noun,2,5
피닉스,Noun,7,2
피닉스,Noun,9,1
피라냐,Noun,1,1
피로,Noun,1,1
피시,Noun,1,1
피식,Adverb,2,1
피씨,Noun,1,3
피아노,Noun,1,1
피어,Noun,4,1
피을,Verb,2,1
피자,Noun,2,4
피해,Noun,1,2
피해,Noun,2,1
피해자,Noun,1,1
픽사,Noun,2,2
필,Noun,2,1
필름,Noun,2,1
필리핀,Noun,2,1
필요,Noun,1,3
필요,Noun,2,1
필요,Noun,3,1
필요,Noun,5,1
필요,Noun,8,1
필요,Noun,9,1
필요성,Noun,2,1
필요없고,Adjective,7,1
필요없다,Adjective,1,1
필요없이,Adjective,1,1
필요하나,Adjective,1,1
필요한가,Adjective,1,1
필요합니다,Adjective,2,1
핍박,Noun,1,1
핑계,Noun,1,1
핑계,Noun,10,3
핑핑,Noun,1,2
하,Exclamation,1,17
하,Exclamation,2,3
하,Exclamation,3,2
하,Exclamation,4,1
하,Exclamation,6,2
하,Exclamation,7,1
하,Exclamation,9,1
하,Exclamation,10,2
하,Suffix,1,18
하,Suffix,2,13
하,Suffix,3,1
하,Suffix,4,3
하,Suffix,5,1
하,Suffix,6,2
하,Suffix,7,1
하,Suffix,8,3
하,Suffix,9,1
하,Suffix,10,3
하게,Verb,1,6
하게,Verb,2,1
하게,Verb,3,1
하게,Verb,5,1
하게,Verb,7,1
하게,Verb,8,2
하게,Verb,10,6
하게도,Verb,3,1
하게엔,Verb,2,1
하겠,Verb,5,1
하겠고,Verb,10,1
하겠는,Verb,4,1
하겠는데,Verb,1,1
하겠는데,Verb,6,1
하겠다,Verb,1,1
하겠다,Verb,2,1
하겠다만,Verb,9,1
하겠어,Verb,1,1
하겠지만,Verb,1,1
하겠지만,Verb,2,1
하고,Josa,1,52
하고,Josa,2,17
하고,Josa,3,5
하고,Josa,4,8
하고,Josa,5,2
하고,Josa,6,5
하고,Josa,7,4
하고,Josa,8,20
하고,Josa,9,7
하고,Josa,10,22
하고,Verb,1,13
하고,Verb,2,6
하고,Verb,3,2
하고,Verb,4,1
하고,Verb,5,1
하고,Verb,6,5
하고,Verb,7,1
하고,Verb,8,3
하고,Verb,9,2
하고,Verb,10,9
하고가면,Verb,5,1
하고는,Josa,1,1
하고도,Josa,1,1
하고싶네,Verb,7,1
하고싶었습니다,Verb,1,1
하고싶으,Verb,1,1
하고요,Verb,10,1
하고자,Verb,5,1
하고자는,Verb,1,1
하구,Verb,10,1
하구만,Verb,8,1
하구만,Verb,10,1
하기,Verb,1,5
하기,Verb,2,2
하기,Verb,4,1
하기,Verb,8,3
하기,Verb,9,1
하기,Verb,10,2
하기가,Verb,1,2
하기는,Adverb,2,1
하기는,Verb,6,1
하기도,Verb,1,3
하기로,Verb,1,1
하기에,Verb,6,1
하기에,Verb,8,1
하기에는,Verb,8,1
하기에는,Verb,10,1
하기엔,Verb,1,1
하기엔,Verb,6,3
하기엔,Verb,9,1
하기전에,Verb,2,2
하긴,Verb,1,1
하긴,Verb,6,2
하긴,Verb,8,1
하긴,Verb,9,1
하긴,Verb,10,2
하길,Verb,1,1
하길래,Verb,10,1
하나,Noun,1,45
하나,Noun,2,17
하나,Noun,4,8
하나,Noun,5,4
하나,Noun,6,3
하나,Noun,7,7
하나,Noun,8,7
하나,Noun,9,6
하나,Noun,10,8
하나같이,Adverb,1,1
하나로,Noun,9,1
하냐,Verb,1,2
하냐,Verb,2,3
하냐,Verb,3,1
하냐,Verb,4,1
하냐고,Verb,1,1
하네,Verb,1,8
하네,Verb,2,1
하네,Verb,5,1
하네,Verb,6,1
하네,Verb,8,1
하네,Verb,10,1
하네여,Verb,9,1
하네요,Verb,1,2
하네요,Verb,2,2
하네요,Verb,4,1
하네요,Verb,6,1
하네요,Verb,7,1
하네요,Verb,8,2
하네요,Verb,9,5
하네요,Verb,10,3
하느라,Verb,1,1
하는,Verb,1,95
하는,Verb,2,22
하는,Verb,3,6
하는,Verb,4,10
하는,Verb,5,4
하는,Verb,6,4
하는,Verb,7,4
하는,Verb,8,7
하는,Verb,9,7
하는,Verb,10,10
하는가,Verb,1,1
하는가,Verb,8,2
하는가,Verb,10,1
하는거,Verb,1,2
하는거,Verb,2,2
하는거,Verb,7,1
하는거,Verb,8,1
하는거나,Verb,2,1
하는거야,Verb,1,1
하는거여,Verb,2,1
하는거죠,Verb,10,1
하는거지,Verb,1,1
하는거지,Verb,2,1
하는거지,Verb,10,1
하는건,Verb,1,2
하는건,Verb,5,2
하는건,Verb,8,1
하는건,Verb,9,1
하는것,Verb,8,1
하는것도,Verb,2,1
하는게,Verb,1,3
하는게,Verb,2,1
하는게,Verb,4,1
하는게,Verb,10,5
하는구나,Verb,2,1
하는군요,Verb,1,1
하는데,Verb,1,6
하는데,Verb,2,6
하는데,Verb,4,2
하는데,Verb,5,1
하는데,Verb,8,1
하는데,Verb,9,2
하는데,Verb,10,2
하는데이건,Verb,2,1
하는말,Verb,1,1
하는줄,Verb,2,2
하는지,Verb,1,2
하는지,Verb,2,1
하는지,Verb,5,1
하는지,Verb,8,2
하는지,Verb,10,3
하는하지만,Verb,10,1
하늘,Noun,1,1
하늘,Noun,2,1
하니,Noun,1,2
하니,Noun,4,1
하니,Verb,6,1
하니,Verb,7,1
하니까,Verb,1,1
하다,Verb,1,6
하다,Verb,2,4
하다,Verb,5,2
하다,Verb,6,4
하다가,Verb,4,1
하다가,Verb,8,3
하다가,Verb,9,1
하다가,Verb,10,4
하다는,Verb,7,1
하다니,Verb,1,4
하다니,Verb,2,1
하더군요,Verb,4,1
하더군요,Verb,9,1
하더니,Verb,1,1
하더라,Verb,2,1
하더라,Verb,7,1
하더라,Verb,8,2
하더라고요,Verb,8,1
하더라구요,Verb,6,1
하더라도,Verb,1,1
하더라도,Verb,5,1
하더만,Verb,10,1
하던,Verb,1,5
하던,Verb,2,1
하던데,Verb,1,1
하던데,Verb,2,1
하던데,Verb,9,1
하던데,Verb,10,1
하던데요,Verb,9,1
하던지,Verb,1,2
하도,Verb,1,2
하도,Verb,2,1
하도,Verb,9,2
하도,Verb,10,1
하드,Noun,7,1
하든,Noun,1,1
하든,Verb,1,1
하디,Noun,1,2
하디,Noun,5,1
하라,Noun,1,1
하러,Verb,2,1
하러,Verb,3,2
하려,Verb,6,1
하려,Verb,8,1
하려고,Verb,1,1
하려고,Verb,2,3
하려고,Verb,4,1
하려고,Verb,5,1
하려고,Verb,8,1
하려고,Verb,10,1
하려는,Verb,1,1
하려다,Verb,1,1
하려다,Verb,3,1
하려다,Verb,8,1
하려면,Verb,7,1
하루,Noun,10,1
하며,Verb,1,6
하며,Verb,2,2
하며,Verb,10,1
하면,Verb,1,13
하면,Verb,2,3
하면,Verb,3,2
하면,Verb,4,3
하면,Verb,6,4
하면,Verb,8,4
하면,Verb,9,3
하면,Verb,10,7
하면서,Verb,1,3
하면서,Verb,2,1
하면서,Verb,8,3
하면서,Verb,9,2
하면서,Verb,10,4
하면서도,Verb,2,1
하세요,Verb,1,5
하세요,Verb,2,2
하셔도,Verb,1,1
하셔두,Verb,9,1
하셔두,Verb,10,1
하셔서,Verb,2,1
하셨네요,Verb,3,1
하셨다,Verb,1,1
하소,Noun,1,1
하소,Noun,10,1
하수,Noun,1,1
하시고,Verb,1,1
하시길,Verb,7,1
하시네요,Verb,10,1
하시는,Verb,1,1
하시는,Verb,2,1
하시면,Verb,1,1
하시면,Verb,2,1
하시면,Verb,7,1
하신,Verb,2,1
하실,Verb,1,1
하실,Verb,6,1
하아,Exclamation,1,1
하아,Exclamation,2,2
하여,Verb,1,2
하여,Verb,5,1
하여,Verb,8,1
하여,Verb,10,2
하여튼,Noun,1,1
하여튼,Noun,2,1
하였고,Verb,1,1
하였고,Verb,3,1
하였기에,Verb,8,1
하였다,Verb,1,1
하옵니다,Verb,1,1
하와,Noun,1,1
하자,Noun,1,4
하자,Verb,1,1
하자,Verb,2,1
하자는,Verb,1,1
하자는거야,Verb,1,1
하자면,Verb,1,2
하자면,Verb,5,2
하자면,Verb,10,1
하잖아,Verb,10,1
하지,Verb,1,11
하지,Verb,2,6
하지,Verb,4,5
하지,Verb,5,2
하지,Verb,6,2
하지,Verb,8,1
하지,Verb,9,1
하지,Verb,10,3
하지도,Verb,10,1
하지라는,Verb,3,1
하지마,Verb,2,1
하지마라,Verb,1,2
하지만,Conjunction,1,2
하지만,Conjunction,3,1
하지만,Conjunction,4,6
하지만,Conjunction,5,2
하지만,Conjunction,6,3
하지만,Conjunction,7,2
하지만,Conjunction,8,6
하지만,Conjunction,9,3
하지만,Conjunction,10,8
하지만,Verb,1,1
하지만,Verb,7,1
하지만,Verb,8,2
하지만,Verb,10,1
하지말고,Verb,1,3
하지말고,Verb,2,1
하지말아라구요,Verb,1,1
하지말자,Verb,1,1
하질말던가,Verb,3,1
하찮다,Adjective,1,1
하청,Noun,2,1
하청,Noun,4,1
하품,Noun,2,1
하품,Noun,6,1
하하,Noun,1,1
하하,Noun,2,1
하호,Noun,1,1
학,Noun,1,1
학살,Noun,1,1
학창시절,Noun,1,1
한,Determiner,1,45
한,Determiner,2,15
한,Determiner,4,6
한,Determiner,5,4
한,Determiner,6,6
한,Determiner,7,3
한,Determiner,8,7
한,Determiner,9,6
한,Determiner,10,10
한,Josa,1,97
한,Josa,2,26
한,Josa,3,4
한,Josa,4,15
한,Josa,5,6
한,Josa,6,11
한,Josa,7,6
한,Josa,8,18
한,Josa,9,10
한,Josa,10,14
한,Modifier,1,5
한,Modifier,5,1
한,Modifier,8,1
한,Verb,1,13
한,Verb,2,7
한,Verb,3,2
한,Verb,4,4
한,Verb,5,1
한,Verb,6,2
한,Verb,8,2
한,Verb,9,3
한,Verb,10,3
한가득,Adverb,4,1
한가지,Noun,1,2
한개,Modifier,2,1
한거,Verb,1,1
한거,Verb,8,1
한건,Verb,1,1
한것이,Verb,8,1
한결같이,Adverb,1,1
한계,Noun,4,2
한계,Noun,6,1
한계,Noun,7,1
한계,Noun,8,1
한계,Noun,10,1
한국,Noun,1,17
한국,Noun,2,4
한국,Noun,3,1
한국,Noun,4,1
한국,Noun,6,1
한국,Noun,9,1
한국,Noun,10,5
한국사,Noun,1,1
한국어,Noun,6,1
한국어,Noun,10,1
한국영,Noun,1,3
한국영,Noun,2,1
한국인,Noun,1,3
한남,Noun,10,3
한다,Verb,1,12
한다,Verb,2,3
한다,Verb,4,1
한다,Verb,6,1
한다,Verb,8,4
한다,Verb,10,1
한다고,Verb,1,3
한다구,Verb,10,1
한다네요,Verb,1,1
한다느니,Verb,1,1
한다는,Modifier,1,9
한다는,Modifier,3,1
한다는,Modifier,8,1
한다는,Modifier,10,2
한다는,Verb,2,1
한다면,Verb,1,1
한다면,Verb,2,2
한데,Eomi,1,1
한데,Eomi,2,1
한데,Eomi,8,1
한두,Modifier,1,1
한두,Modifier,2,1
한듯,Verb,9,1
한듯,Verb,10,1
한때,Adverb,4,1
한류,Noun,2,1
한마디,Noun,1,8
한마디,Noun,2,2
한마디,Noun,4,3
한마디,Noun,8,1
한물간,Verb,2,1
한물갔구나,Verb,1,1
한물갔다고,Verb,2,1
한반도,Noun,1,1
한번,Noun,1,13
한번,Noun,2,3
한번,Noun,3,1
한번,Noun,4,4
한번,Noun,5,1
한번,Noun,6,1
한번,Noun,7,1
한번,Noun,8,4
한번,Noun,9,1
한번,Noun,10,12
한수,Noun,9,1
한순간,Noun,1,1
한숨,Noun,1,2
한숨,Noun,2,2
한심하다,Adjective,2,1
한심한,Adjective,2,1
한심합니다,Adjective,1,1
한심했어요,Adjective,2,1
한없이,Adverb,10,1
한역,Noun,8,1
한자,Noun,10,1
한장,Noun,8,2
한적,Noun,1,1
한족,Noun,1,3
한참,Noun,1,1
한참,Noun,2,1
한참,Noun,4,1
한참,Noun,8,1
한창,Noun,1,1
한테,Josa,1,13
한테,Josa,2,1
한테,Josa,4,1
한테,Josa,5,1
한테,Josa,6,1
한테,Josa,10,3
한편,Noun,1,2
한편,Noun,2,3
한편,Noun,3,1
한편,Noun,4,3
한편,Noun,10,2
할,Verb,1,32
할,Verb,2,6
할,Verb,4,8
할,Verb,5,1
할,Verb,6,3
할,Verb,7,3
할,Verb,8,7
할,Verb,9,5
할,Verb,10,8
할거,Verb,1,1
할거,Verb,8,1
할거,Verb,10,1
할거니까,Verb,1,1
할거면,Verb,5,1
할거에요,Verb,1,1
할건,Verb,10,1
할것,Verb,1,2
할것도,Verb,1,1
할것도,Verb,10,1
할게,Verb,2,1
할게,Verb,4,1
할게요,Verb,1,1
할까,Verb,1,2
할까,Verb,2,1
할까,Verb,7,1
할까,Verb,10,2
할꺼라고,Verb,1,1
할께,Verb,1,1
할듯,Verb,1,1
할듯,Verb,2,2
할려고,Verb,1,1
할려니,Verb,8,1
할리우드,Noun,1,1
할리우드,Noun,2,2
할만,Verb,1,1
할만,Verb,7,1
할만,Verb,8,1
할말,Verb,2,1
할말도,Verb,1,1
할말이,Verb,1,7
할말이,Verb,2,1
할말이,Verb,10,1
할수,Verb,1,4
할수,Verb,2,3
할수,Verb,6,1
할수,Verb,8,1
할수,Verb,10,1
할수도,Verb,2,1
할수록,Verb,1,1
할수있게,Verb,2,1
할수있다,Verb,1,1
할인,Noun,1,1
할지,Verb,4,1
할지,Verb,6,1
함,Noun,1,16
함,Noun,2,6
함,Noun,4,5
함,Noun,5,1
함,Noun,6,7
함,Noun,7,4
함,Noun,8,11
함,Noun,9,5
함,Noun,10,12
함,Verb,1,2
함,Verb,6,1
함,Verb,10,1
함께,Adverb,1,4
함께,Adverb,5,1
함께,Adverb,6,2
함께,Adverb,7,1
함께,Adverb,8,2
함께,Adverb,9,1
함께,Adverb,10,6
함내,Verb,10,1
함부로,Noun,1,1
함시는건,Verb,5,1
함이,Verb,2,1
함축,Noun,8,1
합,Noun,10,1
합니다,Verb,1,30
합니다,Verb,2,8
합니다,Verb,3,2
합니다,Verb,4,4
합니다,Verb,5,3
합니다,Verb,6,3
합니다,Verb,7,3
합니다,Verb,8,8
합니다,Verb,9,2
합니다,Verb,10,12
합니당,Verb,10,1
합리화,Noun,1,1
합리화,Noun,10,1
합시다,Verb,1,2
합시다아라,Verb,1,1
합체,Noun,1,1
합쳐,Verb,1,1
합쳐진,Verb,1,1
항,Noun,4,1
항목,Noun,1,1
항상,Noun,2,1
항의,Noun,1,1
해,Noun,1,6
해,Noun,2,2
해,Noun,4,1
해,Noun,6,3
해,Noun,8,4
해,Noun,10,1
해,Verb,1,9
해,Verb,2,3
해,Verb,3,1
해,Verb,6,1
해,Verb,8,2
해,Verb,10,4
해가,Verb,2,1
해가지고,Verb,2,1
해결,Noun,3,1
해내네,Verb,2,1
해놓고,Verb,1,2
해놓고,Verb,5,1
해놓은,Verb,1,2
해놨나,Verb,1,1
해놨냐,Verb,5,1
해놨네,Verb,1,1
해놨는데,Verb,10,1
해달라고,Verb,10,1
해도,Noun,1,5
해도,Noun,2,4
해도,Noun,4,2
해도,Noun,5,1
해도,Noun,6,1
해도,Noun,7,2
해도,Noun,8,5
해도,Noun,9,3
해도,Noun,10,1
해도,Verb,1,4
해도,Verb,2,2
해도,Verb,4,1
해도,Verb,10,1
해라,Verb,1,3
해라,Verb,2,2
해라,Verb,10,1
해물,Noun,1,1
해물탕,Noun,1,1
해방,Noun,6,1
해보고,Verb,10,1
해보려고,Verb,6,1
해보십,Verb,1,1
해보여,Verb,9,1
해보인다,Verb,4,1
해보인다,Verb,10,1
해보자,Verb,1,1
해본,Verb,1,1
해볼,Verb,4,1
해봐,Verb,1,1
해봐야,Verb,10,1
해서,Verb,1,19
해서,Verb,2,3
해서,Verb,3,1
해서,Verb,4,7
해서,Verb,6,2
해서,Verb,7,1
해서,Verb,8,8
해서,Verb,9,8
해서,Verb,10,11
해서는,Verb,1,1
해서도,Verb,1,1
해서도,Verb,4,1
해서인지,Verb,6,2
해석,Noun,2,1
해석,Noun,5,1
해석,Noun,7,1
해석,Noun,8,1
해석,Noun,9,2
해석,Noun,10,1
해시태그,Noun,1,1
해안,Noun,9,1
해야,Verb,1,10
해야,Verb,2,4
해야,Verb,4,1
해야,Verb,5,1
해야,Verb,6,1
해야,Verb,8,1
해야되,Verb,2,1
해야지,Verb,1,3
해야지,Verb,2,1
해야하나,Verb,1,1
해야하냐,Verb,5,1
해야하는,Verb,3,1
해야하는데,Verb,1,1
해야하는데,Verb,7,1
해야하지,Verb,1,1
해외,Noun,2,1
해외,Noun,4,1
해요,Verb,1,1
해요,Verb,2,1
해요,Verb,5,1
해요,Verb,7,1
해요,Verb,8,3
해요,Verb,9,2
해요,Verb,10,1
해적판,Noun,1,1
해졌어요,Verb,10,1
해주고,Verb,1,2
해주는,Verb,1,2
해주는,Verb,6,1
해주는것,Verb,6,1
해주세여,Verb,2,1
해주세요,Verb,1,2
해주셨어요,Verb,10,1
해주시구요,Verb,3,1
해준,Verb,1,1
해준다,Verb,1,1
해준다,Verb,5,1
해줄만,Verb,2,1
해줘,Verb,1,1
해줘서,Verb,1,1
해줘서,Verb,10,1
해줬으면,Verb,2,1
해지고,Verb,3,1
해치우는,Verb,3,1
핵,Noun,1,7
핵,Noun,2,2
핵노젬그,Noun,1,1
핵망작,Noun,1,1
핵심,Noun,9,1
햄버,Noun,3,1
햇,Noun,1,3
햇,Noun,6,1
햇,Noun,7,1
햇,Noun,8,2
햇,Noun,9,3
햇,Noun,10,1
햇눈뎅,Noun,10,1
햇던,Noun,1,1
햇던,Noun,8,1
햇슴,Noun,8,1
햇음,Noun,7,1
했,Verb,1,2
했,Verb,4,1
했,Verb,9,1
했거든요,Verb,2,1
했겠어요,Verb,9,1
했겠죠,Verb,1,1
했고,Verb,3,1
했고,Verb,4,2
했고,Verb,5,2
했고,Verb,7,1
했고,Verb,8,2
했고,Verb,9,2
했고,Verb,10,1
했고요,Verb,8,1
했구요,Verb,6,1
했구요,Verb,9,1
했길래,Verb,1,1
했나,Verb,1,5
했나,Verb,2,1
했나,Verb,6,1
했나,Verb,8,1
했나,Verb,10,1
했냐,Verb,1,1
했네,Verb,1,4
했네,Verb,2,3
했네,Verb,6,1
했네,Verb,9,1
했네,Verb,10,1
했네요,Verb,1,2
했네요,Verb,3,1
했네요,Verb,8,5
했네요,Verb,10,1
했는데,Verb,1,10
했는데,Verb,2,10
했는데,Verb,3,1
했는데,Verb,4,3
했는데,Verb,5,4
했는데,Verb,6,3
했는데,Verb,7,4
했는데,Verb,8,10
했는데,Verb,9,15
했는데,Verb,10,19
했는데도,Verb,3,1
했는데요,Verb,6,1
했는지,Verb,1,2
했는지,Verb,2,1
했다,Verb,1,16
했다,Verb,2,2
했다,Verb,4,2
했다,Verb,5,2
했다,Verb,6,6
했다,Verb,7,2
했다,Verb,8,5
했다,Verb,10,3
했다가,Verb,7,1
했다가,Verb,8,1
했다가,Verb,10,1
했다고,Verb,1,1
했다고,Verb,3,1
했다고,Verb,6,1
했다고,Verb,10,2
했다곤,Verb,1,1
했다냐,Verb,2,1
했다는,Verb,2,1
했다는,Verb,9,1
했다는데,Verb,1,1
했다는데서,Verb,2,1
했다니,Verb,1,2
했다만,Verb,8,1
했다만,Verb,9,1
했다며,Verb,1,1
했다며,Verb,2,1
했다면,Verb,1,1
했다면,Verb,2,1
했다면,Verb,4,1
했다면,Verb,8,1
했더니만,Verb,1,1
했던,Verb,1,5
했던,Verb,2,1
했던,Verb,3,1
했던,Verb,7,1
했던,Verb,8,1
했던,Verb,9,1
했던,Verb,10,2
했던거,Verb,8,1
했던거,Verb,10,1
했던거에,Verb,9,1
했던게,Verb,2,1
했던게,Verb,9,1
했습니다,Verb,2,1
했습니다,Verb,3,1
했습니다,Verb,6,1
했습니다,Verb,7,2
했습니다,Verb,8,2
했습니다,Verb,9,1
했습니다,Verb,10,4
했어,Verb,2,1
했어,Verb,7,1
했어,Verb,10,2
했어도,Verb,1,4
했어서,Verb,1,1
했어야,Verb,1,1
했어야지,Verb,1,1
했어요,Verb,1,1
했어요,Verb,2,1
했어요,Verb,4,1
했어요,Verb,6,3
