형태소,품사,분류,카운트
재미있어요,Adjective,6,1
재미있어요,Adjective,8,4
재미있어요,Adjective,9,3
재미있어요,Adjective,10,22
재미있었,Adjective,10,1
재미있었고,Adjective,6,1
재미있었고,Adjective,7,1
재미있었고,Adjective,10,1
재미있었구요,Adjective,10,2
재미있었네요,Adjective,9,1
재미있었는데,Adjective,4,1
재미있었는데,Adjective,7,1
재미있었다,Adjective,5,1
재미있었다,Adjective,8,2
재미있었다,Adjective,9,1
재미있었다,Adjective,10,11
재미있었던,Adjective,10,1
재미있었던건,Adjective,9,1
재미있었습니다,Adjective,8,3
재미있었습니다,Adjective,9,1
재미있었습니다,Adjective,10,3
재미있었어,Adjective,10,1
재미있었어요,Adjective,5,2
재미있었어요,Adjective,8,1
재미있었어요,Adjective,9,3
재미있었어요,Adjective,10,6
재미있었음,Adjective,8,2
재미있었음,Adjective,9,1
재미있었음,Adjective,10,2
재미있으니,Adjective,10,1
재미있으면,Adjective,8,1
재미있으면,Adjective,10,3
재미있으면서도,Adjective,8,1
재미있음,Adjective,9,2
재미있음,Adjective,10,11
재미있지도,Adjective,4,1
재미있지도,Adjective,5,1
재미있지도,Adjective,7,1
재밈,Noun,10,1
재밋,Noun,1,1
재밋,Noun,2,1
재밋,Noun,4,1
재밋,Noun,7,1
재밋,Noun,8,5
재밋,Noun,9,10
재밋,Noun,10,22
재밋게보,Noun,4,1
재밋게본,Noun,10,1
재밋게봄,Noun,10,1
재밋게봐,Noun,10,2
재밋게봣,Noun,6,1
재밋게봣어,Noun,7,1
재밋기,Noun,10,4
재밋긴,Noun,10,1
재밋긴했다,Noun,9,1
재밋네,Noun,9,3
재밋네,Noun,10,2
재밋네용,Noun,10,2
재밋는,Noun,8,1
재밋는,Noun,10,1
재밋는거,Noun,10,1
재밋는대,Noun,8,1
재밋는대,Noun,9,1
재밋는데,Noun,1,1
재밋는데,Noun,10,3
재밋는디,Noun,10,1
재밋다,Noun,6,1
재밋다,Noun,8,2
재밋다,Noun,9,3
재밋다,Noun,10,4
재밋다고하,Noun,8,1
재밋다닐,Noun,3,1
재밋던대,Noun,10,1
재밋던데,Noun,9,1
재밋드,Noun,9,1
재밋습,Noun,9,1
재밋습니,Noun,10,1
재밋써,Noun,10,1
재밋어,Noun,8,2
재밋어,Noun,10,11
재밋어욤,Noun,10,1
재밋어할,Noun,10,1
재밋엇어,Noun,9,1
재밋엇어,Noun,10,1
재밋었,Noun,9,1
재밋었,Noun,10,1
재밋었는데,Noun,8,1
재밋었는데,Noun,9,1
재밋었다,Noun,7,1
재밋었습니당,Noun,8,1
재밋었어,Noun,8,1
재밋었어,Noun,10,3
재밋음,Noun,8,3
재밋음,Noun,9,1
재밋음,Noun,10,5
재밋재밋,Noun,10,1
재밋찌,Noun,10,1
재밌,Adjective,8,1
재밌,Adjective,9,2
재밌,Adjective,10,2
재밌게,Adjective,1,6
재밌게,Adjective,5,1
재밌게,Adjective,6,4
재밌게,Adjective,7,11
재밌게,Adjective,8,49
재밌게,Adjective,9,60
재밌게,Adjective,10,199
재밌게네요,Adjective,8,1
재밌게만,Adjective,10,1
재밌게보다,Adjective,7,1
재밌게잘,Adjective,7,1
재밌게잘,Adjective,10,5
재밌겠지만,Adjective,10,1
재밌고,Adjective,1,2
재밌고,Adjective,8,6
재밌고,Adjective,9,2
재밌고,Adjective,10,24
재밌구,Adjective,10,1
재밌구만,Adjective,8,1
재밌구만,Adjective,9,1
재밌구만,Adjective,10,3
재밌구용,Adjective,10,1
재밌군요,Adjective,10,1
재밌기,Adjective,8,1
재밌기,Adjective,10,1
재밌기는,Adjective,8,1
재밌기만,Adjective,10,6
재밌긴,Adjective,5,1
재밌긴,Adjective,7,2
재밌긴,Adjective,9,1
재밌긴,Adjective,10,3
재밌긴하다,Adjective,10,1
재밌긴한데,Adjective,7,1
재밌나,Adjective,10,2
재밌나요,Adjective,1,1
재밌내,Adjective,1,1
재밌냐,Adjective,1,1
재밌네,Adjective,7,1
재밌네,Adjective,8,2
재밌네,Adjective,9,2
재밌네,Adjective,10,3
재밌네아주,Adjective,10,1
재밌네여,Adjective,8,1
재밌네여,Adjective,10,1
재밌네요,Adjective,7,1
재밌네요,Adjective,8,5
재밌네요,Adjective,9,6
재밌네요,Adjective,10,31
재밌는,Adjective,1,3
재밌는,Adjective,6,1
재밌는,Adjective,8,9
재밌는,Adjective,9,10
재밌는,Adjective,10,43
재밌는거,Adjective,1,1
재밌는거,Adjective,9,1
재밌는거,Adjective,10,1
재밌는건,Adjective,8,1
재밌는건,Adjective,9,2
재밌는건,Adjective,10,3
재밌는걸,Adjective,10,1
재밌는것,Adjective,10,1
재밌는것처럼,Adjective,10,1
재밌는데,Adjective,1,1
재밌는데,Adjective,2,1
재밌는데,Adjective,6,1
재밌는데,Adjective,7,3
재밌는데,Adjective,8,5
재밌는데,Adjective,9,7
재밌는데,Adjective,10,39
재밌는데요,Adjective,8,3
재밌는데요,Adjective,9,1
재밌는데요,Adjective,10,2
재밌는듯,Adjective,10,4
재밌는디,Adjective,4,1
재밌는줄,Adjective,6,1
재밌는지,Adjective,5,1
재밌니여,Adjective,8,1
재밌다,Adjective,7,2
재밌다,Adjective,8,8
재밌다,Adjective,9,9
재밌다,Adjective,10,56
재밌다고,Adjective,1,4
재밌다고,Adjective,8,1
재밌다고,Adjective,9,1
재밌다고,Adjective,10,4
재밌다구요,Adjective,10,1
재밌다는,Adjective,1,1
재밌다는,Adjective,2,2
재밌다는,Adjective,3,1
재밌다는,Adjective,4,1
재밌다는,Adjective,10,2
재밌다는건,Adjective,10,1
재밌다는걸,Adjective,8,1
재밌다니,Adjective,10,1
재밌다니깐,Adjective,10,1
재밌다던데,Adjective,1,1
재밌다하니까,Adjective,10,1
재밌당,Adjective,8,1
재밌당,Adjective,10,1
재밌더라,Adjective,7,1
재밌더라,Adjective,8,1
재밌더라,Adjective,10,5
재밌더라구요,Adjective,10,1
재밌더만,Adjective,10,1
재밌던,Adjective,9,1
재밌던데,Adjective,8,2
재밌던데,Adjective,9,1
재밌던데,Adjective,10,7
재밌던데요,Adjective,10,3
재밌슴,Noun,9,1
재밌습니다,Adjective,1,2
재밌습니다,Adjective,5,1
재밌습니다,Adjective,7,1
재밌습니다,Adjective,8,5
재밌습니다,Adjective,9,3
재밌습니다,Adjective,10,26
재밌어,Adjective,5,1
재밌어,Adjective,6,1
재밌어,Adjective,7,1
재밌어,Adjective,8,1
재밌어,Adjective,9,1
재밌어,Adjective,10,10
재밌어네요,Adjective,9,1
재밌어서,Adjective,8,2
재밌어서,Adjective,9,5
재밌어서,Adjective,10,10
재밌어여,Adjective,10,1
재밌어요,Adjective,1,1
재밌어요,Adjective,6,1
재밌어요,Adjective,7,1
재밌어요,Adjective,8,17
재밌어요,Adjective,9,4
재밌어요,Adjective,10,77
재밌어지려고,Adjective,4,1
재밌엇다,Adjective,9,1
재밌었,Adjective,8,1
재밌었건만,Adjective,8,1
재밌었겠지,Adjective,1,1
재밌었고,Adjective,8,1
재밌었고,Adjective,9,2
재밌었고,Adjective,10,6
재밌었나,Adjective,8,1
재밌었냐,Adjective,10,1
재밌었는,Adjective,10,2
재밌었는데,Adjective,6,2
재밌었는데,Adjective,8,3
재밌었는데,Adjective,9,1
재밌었는데,Adjective,10,8
재밌었다,Adjective,7,1
재밌었다,Adjective,8,6
재밌었다,Adjective,9,4
재밌었다,Adjective,10,20
재밌었다네요,Adjective,5,1
재밌었다는,Adjective,3,1
재밌었다요,Adjective,10,1
재밌었당,Adjective,10,2
재밌었던,Adjective,9,2
재밌었던,Adjective,10,1
재밌었던가,Adjective,7,1
재밌었던거구나,Adjective,1,1
재밌었습니다,Adjective,8,2
재밌었습니다,Adjective,9,3
재밌었습니다,Adjective,10,16
재밌었어,Adjective,9,1
재밌었어,Adjective,10,2
재밌었어여,Adjective,10,1
재밌었어오,Adjective,10,1
재밌었어요,Adjective,8,9
재밌었어요,Adjective,9,9
재밌었어요,Adjective,10,47
재밌었어용,Adjective,8,1
재밌었어용,Adjective,9,1
재밌었어용,Adjective,10,1
재밌었으나,Adjective,3,1
재밌었으나,Adjective,7,1
재밌었으나,Adjective,8,1
재밌었음,Adjective,1,1
재밌었음,Adjective,8,4
재밌었음,Adjective,9,3
재밌었음,Adjective,10,32
재밌었잖아,Adjective,10,1
재밌었지만,Adjective,6,1
재밌었지만,Adjective,8,1
재밌었지만,Adjective,10,1
재밌으니,Adjective,9,1
재밌으니까,Adjective,10,1
재밌으면,Adjective,3,1
재밌으면,Adjective,10,5
재밌을,Adjective,9,1
재밌을,Adjective,10,2
재밌을거,Adjective,10,4
재밌을까,Adjective,1,1
재밌을꺼,Adjective,5,1
재밌을수가,Adjective,5,1
재밌을줄,Adjective,10,1
재밌을줄은,Adjective,10,1
재밌을줄이야,Adjective,10,2
재밌음,Adjective,1,1
재밌음,Adjective,7,2
재밌음,Adjective,8,20
재밌음,Adjective,9,6
재밌음,Adjective,10,69
재밌잖아,Adjective,8,1
재밌잖아,Adjective,10,1
재밌지,Adjective,3,1
재밌지,Adjective,6,1
재밌지는,Adjective,1,1
재밌지만,Adjective,8,1
재밌지만,Adjective,9,1
재밍내,Noun,10,1
재밓,Noun,10,1
재발,Noun,10,1
재산,Noun,10,1
재생,Noun,10,3
재소,Noun,5,1
재수,Noun,1,2
재수없네,Adjective,2,1
재십니다,Verb,10,1
재앙,Noun,9,1
재애애애애밌어,Noun,10,1
재인,Noun,9,1
재일,Noun,1,1
재일,Noun,10,1
재임,Noun,4,1
재임,Noun,8,1
재임,Noun,10,1
재있으면,Verb,2,1
재정,Noun,1,1
재주,Noun,1,1
재주,Noun,8,1
재주,Noun,9,2
재질,Noun,4,1
재창,Noun,7,1
재치,Noun,7,1
재치,Noun,10,1
재탄생,Noun,10,1
재현,Noun,7,1
재호,Noun,4,1
재호,Noun,5,1
재호,Noun,6,1
재호,Noun,7,3
재호,Noun,8,6
재호,Noun,9,5
재호,Noun,10,87
잭스,Noun,1,1
잰,Verb,10,1
잴,Verb,1,1
잴,Verb,8,1
잼,Noun,1,31
잼,Noun,2,1
잼,Noun,4,1
잼,Noun,6,1
잼,Noun,7,3
잼,Noun,8,5
잼,Noun,9,11
잼,Noun,10,43
잼긴잼썻음,Noun,10,1
잼나게,Verb,1,1
잼나게,Verb,4,1
잼나게,Verb,7,2
잼나게,Verb,8,5
잼나게,Verb,9,4
잼나게,Verb,10,9
잼나네,Verb,8,1
잼나네,Verb,10,4
잼나네요,Verb,8,1
잼나네요,Verb,10,2
잼나는,Verb,1,1
잼나는,Verb,10,1
잼나던데요,Verb,10,1
잼나던데용,Verb,9,1
잼나여,Verb,9,1
잼나요,Verb,1,1
잼나요,Verb,5,1
잼나요,Verb,10,1
잼나용,Verb,1,1
잼남,Noun,10,8
잼는,Verb,10,1
잼다,Verb,7,1
잼다,Verb,10,1
잼슴,Noun,9,1
잼썻음,Noun,10,1
잼아당,Verb,10,1
잼이긴,Verb,9,1
잼이네요,Verb,10,1
잼이당,Verb,10,1
잼이던데,Verb,10,1
잼이어용,Verb,10,1
잼이었다,Verb,9,1
잼이었습니다,Verb,10,1
잼이었을건데,Verb,1,1
잼이었음,Verb,9,1
잼이었음,Verb,10,2
잼이에,Verb,9,1
잼이였는데,Verb,10,1
잼이였다,Verb,10,2
잼이였음,Verb,10,1
잼이잖아,Verb,9,1
잼이잖아,Verb,10,2
잼인건,Verb,10,1
잼인것,Verb,10,1
잼인데요,Verb,10,1
잼인디,Verb,10,1
잼임,Noun,10,1
잼잇엇음,Noun,7,1
잼있게,Verb,7,1
잼있게,Verb,8,1
잼있게,Verb,9,4
잼있게,Verb,10,11
잼있겠네요,Verb,2,1
잼있겠는데,Verb,10,1
잼있고,Verb,10,1
잼있구만,Verb,10,1
잼있네,Verb,4,1
잼있네,Verb,9,1
잼있네,Verb,10,2
잼있네요,Verb,8,2
잼있네요,Verb,10,1
잼있는,Verb,1,1
잼있는,Verb,5,1
잼있는,Verb,9,2
잼있는,Verb,10,1
잼있는데,Verb,8,2
잼있는데,Verb,9,1
잼있는데,Verb,10,4
잼있는지,Verb,6,1
잼있늠데,Noun,10,1
잼있다,Verb,3,1
잼있다,Verb,7,1
잼있다,Verb,8,1
잼있다,Verb,10,3
잼있다던데,Verb,3,1
잼있더라,Verb,10,1
잼있던데,Verb,10,1
잼있던데요,Verb,8,1
잼있어요,Verb,7,1
잼있어요,Verb,10,2
잼있었,Verb,10,1
잼있었네요,Verb,10,1
잼있었습니다,Verb,10,1
잼있었어요,Verb,8,4
잼있었어요,Verb,10,1
잼있었음,Verb,8,2
잼있었음,Verb,10,2
잼있으면,Verb,10,1
잼있음,Verb,8,1
잼있음,Verb,9,1
잼있지도,Verb,7,1
잼있지만,Verb,9,1
잼있진,Verb,8,1
잼잼,Noun,10,1
잼잼잼잼,Noun,10,1
잼하세요,Verb,10,1
잽,Verb,10,1
잿빛,Noun,10,1
쟁,Noun,10,1
쟁이,Suffix,1,1
쟁쟁,Noun,10,1
쟈,Noun,9,1
쟤,Noun,1,1
저,Determiner,1,40
저,Determiner,2,2
저,Determiner,4,3
저,Determiner,5,6
저,Determiner,6,7
저,Determiner,7,9
저,Determiner,8,5
저,Determiner,9,10
저,Determiner,10,47
저,Modifier,1,4
저,Modifier,2,1
저,Modifier,3,2
저,Modifier,4,1
저,Modifier,5,1
저,Modifier,6,2
저,Modifier,7,5
저,Modifier,8,1
저,Modifier,9,3
저,Modifier,10,6
저,Noun,1,35
저,Noun,2,2
저,Noun,3,2
저,Noun,4,2
저,Noun,6,10
저,Noun,7,15
저,Noun,8,20
저,Noun,9,12
저,Noun,10,45
저건,Noun,1,1
저격,Noun,10,4
저급,Noun,1,1
저급,Noun,2,1
저급하게,Adjective,7,1
저급하다,Adjective,1,2
저급한,Adjective,1,6
저급한,Adjective,6,1
저급한,Adjective,10,1
저급함,Adjective,1,1
저기,Noun,1,2
저기,Noun,8,1
저녁,Noun,1,1
저따위,Noun,1,3
저딴,Noun,1,1
저딴,Noun,10,1
저래다,Adjective,10,1
저랬다,Adjective,1,1
저러나,Verb,1,1
저러나,Verb,10,1
저러니,Verb,1,1
저러지,Verb,6,1
저러지도,Verb,3,1
저런,Modifier,1,9
저런,Modifier,6,2
저런,Modifier,9,1
저런,Modifier,10,2
저런,Noun,1,12
저런,Noun,5,1
저런,Noun,6,1
저런,Noun,7,1
저런,Noun,8,1
저런,Noun,9,1
저런,Noun,10,3
저런데,Verb,1,4
저럴까,Verb,10,1
저럴수밖에,Verb,10,1
저렇게,Adverb,1,2
저렇게,Adverb,7,1
저렇게,Adverb,8,2
저렇게,Adverb,9,1
저렇게,Adverb,10,2
저렇고,Adjective,1,1
저려,Adjective,1,1
저려,Adjective,10,1
저려오는,Adjective,10,1
저력,Noun,9,1
저렴,Noun,1,2
저렴하게,Adjective,1,1
저렴해서야,Adjective,1,1
저리,Noun,1,3
저리,Noun,2,1
저리,Noun,7,1
저리,Noun,8,1
저리,Noun,10,4
저린,Adjective,8,1
저린,Adjective,10,1
저만,Modifier,1,1
저만,Modifier,9,1
저만,Modifier,10,1
저번,Noun,10,2
저속하게,Adjective,1,1
저속하고,Adjective,1,2
저속한,Adjective,1,2
저수지,Noun,2,1
저수지,Noun,5,1
저수지,Noun,8,1
저수지,Noun,10,2
저열,Noun,1,2
저절로,Noun,10,2
저조,Noun,10,2
저조한것,Adjective,10,1
저조한게,Adjective,10,1
저주받은,Verb,9,1
저지르는게,Verb,10,1
저지르지,Verb,8,1
저지른,Verb,1,1
저지른,Verb,9,1
저지른,Verb,10,1
저지른건,Verb,10,1
저질른줄,Verb,9,1
저쨋,Noun,6,1
저쨋던,Noun,8,1
저쩌고,Noun,1,1
저쩌고,Noun,7,1
저쩌고,Noun,10,1
저쪽,Noun,10,1
저택,Noun,7,1
저택,Noun,10,1
저하,Noun,10,1
저해,Noun,10,1
저희,Noun,1,2
적,Noun,1,7
적,Noun,3,1
적,Noun,5,1
적,Noun,6,2
적,Noun,8,2
적,Noun,9,4
적,Noun,10,6
적,Suffix,1,76
적,Suffix,2,7
적,Suffix,3,1
적,Suffix,4,7
적,Suffix,5,18
적,Suffix,6,20
적,Suffix,7,30
적,Suffix,8,50
적,Suffix,9,67
적,Suffix,10,240
적격,Noun,7,1
적국,Noun,10,1
적극,Noun,10,2
적나라하게,Adjective,8,1
적네,Verb,10,1
적는것도,Verb,1,1
적당,Noun,4,1
적당,Noun,10,1
적당하네요,Adjective,6,1
적당하다,Adjective,4,1
적당하다,Adjective,7,1
적당한,Adjective,1,1
적당한,Adjective,7,1
적당한,Adjective,9,2
적당히,Adjective,1,1
적당히,Adjective,6,3
적당히,Adjective,7,5
적당히,Adjective,8,1
적당히,Adjective,10,5
적도,Noun,8,1
적도,Noun,9,1
적도,Noun,10,2
적성,Noun,1,1
적성,Noun,4,1
적습니다,Verb,10,1
적어,Verb,1,2
적어,Verb,6,1
적어도,Adverb,1,4
적어도,Adverb,8,2
적어도,Adverb,9,2
적어도,Adverb,10,3
적어서,Verb,10,2
적어요,Verb,8,1
적어요,Verb,10,1
적었던,Verb,1,1
적었을,Verb,9,1
적역,Noun,10,1
적용,Noun,1,1
적용,Noun,2,1
적으라고,Verb,10,1
적은,Verb,1,1
적은,Verb,2,1
적은것,Verb,1,1
적응,Noun,8,1
적이네요,Verb,1,1
적이네요,Verb,9,1
적이네요,Verb,10,2
적이었음,Verb,7,1
적이었음,Verb,10,1
적이였고,Verb,8,1
적이였고,Verb,10,1
적이였다,Verb,8,1
적이였어요,Verb,8,1
적인건,Verb,10,1
적인것,Verb,10,1
적인것도,Verb,1,1
적인것만,Verb,1,1
적인것만이,Verb,3,1
적인면에서,Verb,10,1
적인으로,Verb,10,1
적임,Noun,8,1
적임,Noun,9,2
적임,Noun,10,2
적있다,Verb,8,1
적자,Noun,8,1
적재적소,Noun,10,2
적적하면서,Adjective,10,1
적적히,Adjective,1,1
적절하게,Adjective,8,1
적절하게,Adjective,10,2
적절하지만,Adjective,1,1
적절한,Adjective,2,1
적절한,Adjective,9,1
적절한,Adjective,10,1
적절했음,Adjective,6,1
적절히,Adjective,7,1
적절히,Adjective,9,1
적절히,Adjective,10,1
적지,Noun,1,1
적지,Noun,9,2
적지,Noun,10,2
적폐,Noun,1,3
적폐,Noun,10,1
적함,Noun,1,1
전,Foreign,1,1
전,Foreign,6,1
전,Foreign,8,1
전,Foreign,10,1
전,Modifier,1,9
전,Modifier,4,2
전,Modifier,7,1
전,Modifier,8,4
전,Modifier,9,3
전,Modifier,10,7
전,Noun,1,33
전,Noun,4,1
전,Noun,6,4
전,Noun,7,11
전,Noun,8,6
전,Noun,9,8
전,Noun,10,46
전갈,Noun,1,1
전개,Noun,1,15
전개,Noun,2,4
전개,Noun,3,3
전개,Noun,4,3
전개,Noun,5,5
전개,Noun,6,12
전개,Noun,7,7
전개,Noun,8,14
전개,Noun,9,8
전개,Noun,10,41
전개도,Noun,1,1
전개도,Noun,2,1
전개도,Noun,7,1
전개도,Noun,8,2
전개도,Noun,9,1
전개도,Noun,10,4
전결,Noun,1,1
전결,Noun,5,1
전결,Noun,7,1
전계,Noun,4,1
전과,Noun,8,1
전과,Noun,10,3
전남,Noun,1,1
전달,Noun,1,3
전달,Noun,2,1
전달,Noun,4,1
전달,Noun,5,1
전달,Noun,10,3
전등,Noun,8,1
전라,Noun,10,1
전라도,Noun,1,42
전라도,Noun,2,3
전라도,Noun,3,1
전라도,Noun,8,5
전라도,Noun,9,9
전라도,Noun,10,68
전라디언,Noun,1,1
전라디언,Noun,10,4
전망,Noun,1,1
전무,Noun,8,1
전무후무,Noun,8,1
전문,Noun,1,1
전문가,Noun,1,3
전문가,Noun,9,2
전문가,Noun,10,1
전반,Noun,1,5
전반,Noun,6,1
전반,Noun,8,4
전반,Noun,9,1
전반,Noun,10,5
전복,Noun,10,1
전부,Noun,1,6
전부,Noun,2,2
전부,Noun,3,2
전부,Noun,4,1
전부,Noun,7,1
전부,Noun,8,2
전부,Noun,9,2
전부,Noun,10,8
전설,Noun,1,1
전성,Noun,1,1
전성기,Noun,10,3
전역,Noun,10,1
전율,Noun,10,1
전자,Noun,10,2
전쟁,Noun,1,2
전쟁,Noun,4,1
전쟁,Noun,5,1
전쟁,Noun,6,1
전쟁,Noun,8,1
전쟁,Noun,10,4
전적,Noun,1,1
전적,Noun,8,1
전체,Noun,1,6
전체,Noun,4,1
전체,Noun,5,2
전체,Noun,6,4
전체,Noun,7,3
전체,Noun,8,4
전체,Noun,9,8
전체,Noun,10,20
전통,Noun,1,1
전통,Noun,7,1
전하,Noun,6,1
전하,Noun,10,3
전혀,Noun,1,21
전혀,Noun,2,2
전혀,Noun,4,1
전혀,Noun,5,5
전혀,Noun,6,1
전혀,Noun,7,1
전혀,Noun,8,4
전혀,Noun,9,6
전혀,Noun,10,30
전형,Noun,1,10
전형,Noun,4,1
전형,Noun,5,1
전형,Noun,8,5
전형,Noun,9,3
전형,Noun,10,7
전혜,Noun,2,1
전혜,Noun,10,1
전혜진,Noun,1,8
전혜진,Noun,2,2
전혜진,Noun,5,4
전혜진,Noun,6,4
전혜진,Noun,7,8
전혜진,Noun,8,8
전혜진,Noun,9,4
전혜진,Noun,10,21
전화,Noun,1,1
전화,Noun,10,2
전환,Noun,4,1
전환,Noun,6,1
전환,Noun,8,1
전환,Noun,9,1
전환,Noun,10,3
전후,Noun,6,1
절,Noun,1,11
절,Noun,10,7
절대,Noun,1,52
절대,Noun,6,1
절대,Noun,7,1
절대,Noun,8,5
절대,Noun,9,5
절대,Noun,10,20
절대로,Noun,1,10
절때,Noun,1,2
절레절레,Noun,1,3
절로,Noun,9,1
절로,Noun,10,15
절망,Noun,1,1
절망,Noun,10,1
절묘하고,Adjective,10,1
절묘한,Adjective,2,1
절묘한,Adjective,8,1
절묘한,Adjective,9,1
절박,Noun,1,1
절반,Noun,1,1
절실,Noun,1,1
절실,Noun,8,1
절용,Noun,10,1
절절,Noun,2,1
절절,Noun,7,1
절절,Noun,9,5
절절,Noun,10,33
절절이,Noun,10,1
절정,Noun,1,1
절정,Noun,7,1
절정,Noun,9,1
절제,Noun,3,1
절제,Noun,9,1
절제,Noun,10,1
젊게,Adjective,10,1
젊고,Adjective,8,1
젊고,Adjective,10,1
젊어서,Adjective,6,1
젊어서,Adjective,8,1
젊으셔서,Adjective,10,1
젊은,Adjective,1,1
젊은,Adjective,4,1
젊은,Adjective,8,2
젊은,Adjective,10,7
젊음,Noun,10,1
점,Noun,1,338
점,Noun,2,12
점,Noun,3,6
점,Noun,4,22
점,Noun,5,14
점,Noun,6,23
점,Noun,7,30
점,Noun,8,40
점,Noun,9,38
점,Noun,10,293
점감,Noun,10,2
점도,Noun,1,119
점도,Noun,9,2
점도,Noun,10,4
점령,Noun,10,2
점리,Noun,1,1
점수,Noun,1,20
점수,Noun,3,1
점수,Noun,4,1
점수,Noun,5,1
점수,Noun,6,2
점수,Noun,7,8
점수,Noun,8,7
점수,Noun,9,7
점수,Noun,10,19
점왜,Noun,1,1
점임,Noun,1,1
점임,Noun,10,2
점재,Noun,10,1
점점,Noun,1,3
점점,Noun,3,1
점점,Noun,5,1
점점,Noun,7,3
점점,Noun,8,2
점점,Noun,9,3
점점,Noun,10,6
점주,Noun,1,6
점주,Noun,4,1
점주,Noun,6,1
점주,Noun,8,3
점주,Noun,9,2
점주,Noun,10,13
점준,Noun,8,1
점준,Noun,10,4
점준놈,Noun,9,1
점줄,Noun,2,1
점줌,Noun,9,1
점줌,Noun,10,6
점줌돠,Noun,10,1
점차,Noun,4,1
점차,Noun,10,2
점철,Noun,5,1
점통수,Noun,10,1
접,Noun,1,5
접,Noun,3,1
접,Noun,8,2
접,Noun,9,1
접,Noun,10,2
접고,Verb,1,1
접근,Noun,10,1
접때,Noun,10,1
접목,Noun,10,1
접속,Noun,1,1
접습니다,Verb,1,1
접어,Verb,6,1
접어,Verb,9,1
접어주세요,Verb,1,1
접었다,Verb,1,1
접으세여,Verb,9,1
접을랍니다,Verb,1,1
접함,Noun,5,1
젓,Noun,1,1
정,Noun,1,4
정,Noun,6,1
정,Noun,7,1
정,Noun,8,1
정,Noun,9,1
정,Noun,10,4
정가,Noun,1,1
정갈하고,Adjective,7,1
정국,Noun,10,1
정권,Noun,10,2
정나미,Noun,2,1
정남,Noun,8,1
정답,Noun,6,1
정당성,Noun,9,1
정당하다고,Adjective,7,1
정도,Foreign,1,1
정도,Noun,1,55
정도,Noun,2,3
정도,Noun,3,2
정도,Noun,4,6
정도,Noun,5,7
정도,Noun,6,8
정도,Noun,7,21
정도,Noun,8,31
정도,Noun,9,23
정도,Noun,10,136
정돈,Noun,2,1
정돈,Noun,7,2
정돈,Noun,8,1
정돈,Noun,10,2
정리,Noun,1,1
정리,Noun,7,1
정리,Noun,8,1
정리,Noun,9,1
정말,Exclamation,1,2
정말,Exclamation,8,2
정말,Exclamation,9,1
정말,Exclamation,10,1
정말,Noun,1,85
정말,Noun,2,4
정말,Noun,3,2
정말,Noun,4,6
정말,Noun,5,5
정말,Noun,6,8
정말,Noun,7,9
정말,Noun,8,47
정말,Noun,9,60
정말,Noun,10,356
정말로,Adverb,1,6
정말로,Adverb,8,4
정말로,Adverb,9,1
정말로,Adverb,10,10
정망,Noun,8,1
정모,Noun,1,1
정보,Noun,8,1
정보,Noun,10,6
정본,Noun,10,1
정부,Noun,1,1
정부,Noun,2,1
정산,Noun,6,1
정상,Noun,1,6
정상,Noun,10,2
정상인,Noun,1,1
정상화,Noun,1,1
정색,Noun,10,1
정서,Noun,1,2
정서,Noun,6,1
정서,Noun,8,3
정서,Noun,9,1
정서,Noun,10,2
정석,Noun,10,3
정선,Noun,1,1
정선,Noun,6,1
정선,Noun,7,5
정선,Noun,8,15
정선,Noun,9,10
정선,Noun,10,108
정성,Noun,10,2
정세,Noun,8,1
정신,Noun,1,119
정신,Noun,2,1
정신,Noun,4,3
정신,Noun,5,1
정신,Noun,6,2
정신,Noun,7,5
정신,Noun,8,3
정신,Noun,9,3
정신,Noun,10,7
정신병,Noun,1,6
정신병,Noun,6,1
정신병,Noun,8,1
정신병,Noun,10,2
정신병원,Noun,1,1
정신분열,Noun,1,1
정신분열,Noun,5,1
정신없이,Adverb,10,1
정신차려,Adjective,5,1
정신차려,Adjective,8,1
정신차려,Adjective,9,1
정신차려라,Noun,1,4
정신차려라,Noun,10,1
정신차려주시길,Adjective,1,1
정신차리고,Adjective,1,1
정신차리고,Adjective,10,1
정신차리길,Adjective,1,1
정신차리라고,Adjective,1,1
