형태소,품사,분류,카운트
중,Noun,7,2
중,Noun,8,12
중,Noun,9,12
중,Noun,10,33
중,Suffix,1,9
중,Suffix,5,1
중,Suffix,6,1
중,Suffix,7,2
중,Suffix,8,8
중,Suffix,9,13
중,Suffix,10,18
중간,Noun,1,5
중간,Noun,2,1
중간,Noun,3,2
중간,Noun,4,2
중간,Noun,5,4
중간,Noun,6,4
중간,Noun,7,4
중간,Noun,8,3
중간,Noun,9,10
중간,Noun,10,11
중년,Noun,4,1
중년,Noun,8,1
중년,Noun,9,1
중년,Noun,10,2
중단,Noun,1,1
중독,Noun,10,1
중반,Noun,1,2
중반,Noun,7,1
중반,Noun,8,1
중반,Noun,9,1
중반,Noun,10,1
중수,Noun,8,1
중심,Noun,8,1
중심,Noun,9,2
중요,Noun,9,1
중요성,Noun,7,1
중요성,Noun,8,2
중요성,Noun,9,1
중요성,Noun,10,2
중요하게,Adjective,8,1
중요하다,Adjective,9,1
중요하지,Adjective,8,1
중요하지,Adjective,9,1
중요하지,Adjective,10,1
중요한,Adjective,6,1
중요한,Adjective,7,2
중요한,Adjective,8,1
중요한,Adjective,10,1
중요한건,Adjective,7,1
중요한것은,Adjective,8,1
중요한것이,Adjective,1,1
중요한게,Adjective,8,1
중요한지를,Adjective,8,1
중요할까,Adjective,10,1
중요함과,Adjective,10,1
중이,Noun,5,1
중주,Noun,8,1
중후,Noun,10,1
줘,Verb,1,2
줘,Verb,10,1
줘도,Verb,1,1
줘서,Verb,1,1
줘야,Verb,1,1
줘야지,Verb,5,1
줘야하나,Verb,1,1
줘야하는가,Verb,1,1
줘요,Verb,1,1
줬냐,Verb,1,1
줬는데,Verb,1,1
줬다,Verb,5,1
줬다기,Verb,7,1
줬어,Verb,1,1
줬었어,Verb,1,1
줬으면,Verb,7,1
줬을까,Verb,1,1
줬을까,Verb,7,1
쥐,Noun,1,1
쥐어,Verb,1,1
쥐어,Verb,10,1
쥐어주는,Verb,10,1
쥐었는데,Verb,1,1
쥑,Noun,9,1
쥴,Noun,10,1
즈,Modifier,1,1
즈,Modifier,9,1
즉,Noun,9,1
즉흥,Noun,1,1
즉흥,Noun,5,1
즐거운,Adjective,9,1
즐거운,Adjective,10,3
즐거움,Noun,7,1
즐거움,Noun,8,1
즐거움,Noun,9,2
즐거웠다,Adjective,9,1
즐거웠습니다,Adjective,8,1
즐거웠습니다,Adjective,10,1
즐거웠음,Adjective,9,1
즐겁게,Adjective,10,2
즐겁고,Adjective,9,1
즐겁다,Adjective,9,2
즐겨,Verb,1,1
즐겨,Verb,9,2
즐겨,Verb,10,1
즐기고만,Verb,10,1
즐기는,Verb,8,1
즐기는거지,Verb,1,1
즐기시길,Verb,1,1
즐길,Verb,7,1
즐길,Verb,8,1
즐길,Verb,9,1
증거,Noun,10,1
증말,Noun,1,2
증명,Noun,8,2
증명,Noun,10,1
지,Josa,1,21
지,Josa,2,2
지,Josa,3,2
지,Josa,4,1
지,Josa,5,2
지,Josa,7,5
지,Josa,8,6
지,Josa,9,2
지,Josa,10,12
지,Modifier,1,21
지,Modifier,5,2
지,Modifier,6,3
지,Modifier,7,2
지,Modifier,8,8
지,Modifier,9,9
지,Modifier,10,21
지,Verb,1,30
지,Verb,2,1
지,Verb,3,2
지,Verb,6,2
지,Verb,8,3
지,Verb,9,2
지,Verb,10,2
지가,Verb,1,5
지가,Verb,9,1
지각,Noun,8,1
지겨운,Adjective,9,1
지겨웠다,Adjective,8,1
지겨웠을것,Adjective,1,1
지겹,Adjective,7,1
지겹게나,Adjective,1,1
지겹고,Adjective,1,1
지겹다,Adjective,1,1
지겹다,Adjective,6,1
지겹습니다,Adjective,5,1
지겹지만,Adjective,6,1
지경,Noun,1,1
지경,Noun,2,1
지고,Noun,8,1
지구,Noun,1,1
지극히,Adverb,1,1
지극히,Adverb,8,1
지극히,Adverb,9,1
지극히,Adverb,10,2
지금,Noun,1,111
지금,Noun,2,7
지금,Noun,3,1
지금,Noun,5,12
지금,Noun,6,13
지금,Noun,7,12
지금,Noun,8,41
지금,Noun,9,60
지금,Noun,10,73
지금껏,Noun,1,1
지금껏,Noun,9,1
지금껏,Noun,10,1
지긋지긋,Noun,7,1
지긋지긋한,Adjective,4,1
지나,Noun,9,1
지나고,Verb,1,1
지나고,Verb,7,1
지나고,Verb,10,2
지나고도,Verb,8,1
지나고서,Verb,8,1
지나며,Verb,8,1
지나면,Verb,10,1
지나쳤다,Verb,4,1
지나치게,Verb,1,2
지나치게,Verb,9,1
지나치게,Verb,10,1
지나친,Verb,1,1
지나친,Verb,5,1
지나친,Verb,10,1
지나침,Verb,3,1
지난,Noun,7,1
지난,Noun,9,1
지난,Noun,10,2
지났지만,Verb,10,1
지낼것이지,Verb,1,1
지낼까,Verb,1,1
지냐,Verb,10,1
지네,Noun,1,4
지네,Noun,10,1
지는,Josa,6,1
지는,Josa,8,2
지는,Josa,10,2
지는거야,Verb,8,1
지니는,Verb,8,1
지다,Noun,9,2
지다,Noun,10,1
지도,Noun,1,4
지도,Noun,5,1
지독하다,Adjective,8,2
지독한,Adjective,1,1
지독한,Adjective,5,1
지독한,Adjective,10,1
지렸다,Verb,9,1
지로,Noun,1,1
지로,Noun,2,1
지로,Noun,9,1
지루,Noun,1,1
지루하,Adjective,6,1
지루하게,Adjective,6,1
지루하고,Adjective,1,8
지루하고,Adjective,3,2
지루하고,Adjective,4,1
지루하고,Adjective,8,1
지루하기도,Adjective,5,1
지루하기도,Adjective,10,1
지루하기만,Adjective,8,1
지루하기만,Adjective,9,1
지루하긴,Adjective,9,1
지루하긴한데,Adjective,8,1
지루하네요,Adjective,2,1
지루하네요,Adjective,7,1
지루하다,Adjective,1,1
지루하다,Adjective,3,1
지루하다,Adjective,6,1
지루하다,Adjective,7,1
지루하다,Adjective,8,1
지루하다고,Adjective,8,1
지루하더라고요,Adjective,10,1
지루하지,Adjective,7,1
지루하지,Adjective,8,2
지루하지,Adjective,9,1
지루하지,Adjective,10,3
지루하지만,Adjective,8,2
지루한,Adjective,4,1
지루한,Adjective,6,2
지루한,Adjective,7,5
지루한,Adjective,8,1
지루한거,Adjective,1,1
지루한건,Adjective,7,1
지루한데,Adjective,10,1
지루한듯,Adjective,9,1
지루할,Adjective,1,1
지루할,Adjective,7,5
지루할까,Adjective,5,1
지루할까,Adjective,10,1
지루할수도,Adjective,7,2
지루할수도,Adjective,8,1
지루할수도,Adjective,10,1
지루할수있는,Adjective,8,1
지루할테다,Adjective,10,1
지루함,Noun,1,5
지루함,Noun,3,1
지루함,Noun,7,1
지루함,Noun,8,2
지루합니다,Adjective,4,1
지루해,Adjective,1,3
지루해도,Adjective,6,1
지루해서,Adjective,1,3
지루해서,Adjective,6,1
지루해서,Adjective,8,1
지루해서,Adjective,10,1
지루해요,Adjective,1,2
지루해요,Adjective,7,1
지루했는데,Adjective,5,1
지루했다,Adjective,5,1
지루했다,Adjective,6,1
지루했다는,Adjective,7,1
지루했습니다,Adjective,5,1
지루했어요,Adjective,8,1
지루했으나,Adjective,8,1
지루했음,Adjective,5,1
지루했음,Adjective,10,1
지루했지만,Adjective,6,1
지루했지만,Adjective,7,1
지루했지만,Adjective,8,3
지루히,Adjective,7,1
지류,Noun,1,1
지르나요,Verb,2,1
지르는,Verb,7,1
지른,Verb,10,1
지를,Verb,2,1
지를,Verb,7,1
지리,Noun,2,1
지리,Noun,8,1
지리는,Verb,10,1
지만,Josa,1,10
지만,Josa,5,1
지만,Josa,6,2
지만,Josa,7,3
지만,Josa,8,8
지만,Josa,9,6
지만,Josa,10,5
지못미,Noun,1,1
지방,Noun,7,1
지방,Noun,8,1
지방,Noun,10,2
지배,Noun,10,1
지붕,Noun,8,1
지속,Noun,7,1
지속,Noun,8,1
지시,Noun,1,1
지식인,Noun,1,1
지어놨네,Verb,1,1
지어진다,Verb,10,1
지었다,Verb,8,1
지었음,Verb,1,1
지에,Verb,8,1
지옥,Noun,1,4
지옥,Noun,2,1
지옥,Noun,10,1
지우는,Verb,10,1
지울,Verb,1,1
지워지는,Verb,7,1
지워지지,Verb,9,1
지워지지,Verb,10,1
지워질,Verb,7,1
지웠네,Verb,1,1
지으려,Verb,8,1
지은,Noun,1,1
지을,Verb,9,1
지인,Noun,1,1
지인,Noun,9,1
지인,Noun,10,1
지저분하고,Adjective,1,1
지저분하고,Adjective,3,1
지저분한,Adjective,1,1
지저분함을,Adjective,2,1
지적,Noun,9,1
지적,Noun,10,1
지점,Noun,10,1
지지,Noun,1,2
지지,Noun,7,2
지지,Noun,10,1
지진,Noun,1,1
지쳐있었는,Verb,9,1
지치고,Verb,6,1
지친,Verb,8,1
지침,Noun,9,1
지켜,Verb,1,1
지켜,Verb,10,1
지켜보겠,Verb,1,1
지켜보겠다,Verb,2,1
지켜보겠습니다,Verb,1,1
지켜보고도,Verb,8,1
지켜보기,Verb,6,1
지켜보는,Verb,8,1
지켜볼게요,Verb,10,1
지켜볼께요,Verb,1,1
지켜봤을,Verb,7,1
지켰으면,Verb,5,1
지키고,Verb,8,1
지키는,Verb,8,1
지키세요,Verb,1,1
지킨,Verb,5,1
지탄,Noun,9,1
지탄,Noun,10,1
지표,Noun,10,1
지향,Noun,9,1
지휘,Noun,8,1
직구,Noun,9,1
직설,Noun,6,1
직업,Noun,1,2
직업,Noun,3,1
직업,Noun,10,1
직원,Noun,1,1
직접,Noun,1,1
직접,Noun,7,1
직접,Noun,8,1
직접,Noun,9,1
직한,Adjective,9,2
직할께요,Adjective,8,1
직해진다,Adjective,9,1
진,Noun,3,1
진,Noun,5,1
진,Noun,7,1
진,Noun,8,1
진,Noun,9,1
진가,Noun,10,1
진달래,Noun,7,1
진달래,Noun,8,2
진달래,Noun,10,1
진담,Noun,5,1
진동,Noun,10,1
진득,Noun,9,1
진리,Noun,7,1
진리,Noun,10,1
진보,Noun,10,2
진부하고,Adjective,1,1
진부한,Adjective,1,1
진부한,Adjective,10,1
진부함,Adjective,5,1
진부함이,Adjective,9,1
진상,Noun,9,1
진솔하게,Adjective,9,1
진솔하고,Adjective,9,1
진솔하면서,Adjective,9,1
진솔한,Adjective,8,2
진수,Noun,8,1
진수,Noun,10,1
진실,Noun,1,3
진실,Noun,2,1
진실,Noun,5,1
진실,Noun,8,5
진실,Noun,9,4
진실,Noun,10,4
진실되게,Adjective,8,1
진실되게,Adjective,10,1
진실된,Adjective,8,1
진실하다,Adjective,10,1
진실한,Adjective,9,1
진심,Noun,1,11
진심,Noun,8,2
진심,Noun,9,8
진심,Noun,10,9
진작,Noun,6,1
진재영,Noun,8,1
진전,Noun,8,1
진정,Noun,4,1
진정,Noun,6,1
진정,Noun,8,2
진정,Noun,9,1
진정,Noun,10,3
진정한,Adjective,1,8
진정한,Adjective,4,1
진정한,Adjective,8,1
진정한,Adjective,9,3
진정한,Adjective,10,4
진주,Noun,10,1
진즉,Noun,1,1
진지,Noun,8,1
진지하게,Adjective,8,1
진지한,Adjective,7,1
진지한,Adjective,8,1
진지한,Adjective,9,1
진지함,Adjective,7,1
진지함을,Adjective,6,1
진짜,Noun,1,55
진짜,Noun,2,5
진짜,Noun,3,3
진짜,Noun,5,5
진짜,Noun,6,1
진짜,Noun,7,2
진짜,Noun,8,15
진짜,Noun,9,15
진짜,Noun,10,40
진짝,Noun,1,1
진짴,Noun,9,1
진출,Noun,1,1
진행,Noun,6,1
진행,Noun,9,3
진행,Noun,10,1
진화,Noun,7,1
진화,Noun,8,1
진화,Noun,9,1
질,Noun,1,7
질,Noun,7,1
질,Noun,9,2
질,Noun,10,5
질감,Noun,7,1
질려가고,Verb,8,1
질려만,Verb,5,1
질리,Noun,7,1
질린다,Verb,8,1
질릴,Verb,7,1
질릴,Verb,8,1
질문,Noun,6,1
질문,Noun,8,3
질문,Noun,9,2
질문,Noun,10,2
질서,Noun,7,1
질서,Noun,9,1
질수밖에,Verb,6,1
질수있는,Verb,7,1
질의,Noun,8,2
질질,Noun,9,1
질투,Noun,2,1
질투,Noun,10,1
짊어,Noun,9,1
짐승,Noun,1,9
짐승,Noun,9,1
짐작,Noun,8,1
짐작,Noun,9,1
집,Noun,1,7
집,Noun,4,1
집,Noun,8,3
집,Noun,9,1
집,Noun,10,5
집단,Noun,1,1
집단,Noun,10,1
집사람,Noun,9,1
집안,Noun,1,1
집어,Verb,8,1
집어내는,Verb,10,1
집장,Noun,7,1
집중,Noun,1,1
집중,Noun,5,3
집중,Noun,6,3
집중,Noun,8,10
집중,Noun,9,3
집중,Noun,10,3
집착,Noun,8,2
집착,Noun,10,1
집합,Noun,8,1
집합소,Noun,1,1
짓,Noun,1,12
짓,Noun,5,1
짓,Noun,7,3
짓,Noun,10,2
짓,VerbPrefix,1,2
짓거리,Noun,1,4
짓거리,Noun,7,1
짓고,Verb,1,1
짓고,Verb,2,1
짓고,Verb,10,2
짓고있는거,Verb,1,1
짓기에는,Verb,10,1
짓는다,Verb,10,1
짓도,Verb,2,1
짓밚,Noun,1,1
짓은,Verb,1,1
짓지,Verb,9,1
짓지,Verb,10,1
징,Noun,1,1
징그러,Adjective,1,1
징그러운,Adjective,1,1
징그럽고,Adjective,7,1
징그럽고,Adjective,9,1
징그럽다,Adjective,1,1
징악,Noun,1,1
징조,Noun,1,1
징징거리,Adjective,1,1
짖든,Verb,10,1
짙게,Adjective,9,1
짙은,Adjective,10,2
짙은게,Adjective,1,1
짜,Verb,7,1
짜,Verb,8,1
짜가,Verb,1,1
짜그려져,Verb,1,1
짜깁기,Verb,2,1
짜는,Verb,10,1
짜리,Foreign,8,1
짜리,Verb,1,1
짜리,Verb,7,2
짜리,Verb,8,1
짜리,Verb,9,1
짜리,Verb,10,2
짜릿함을,Adjective,1,1
짜임세가,Verb,8,1
짜져,Noun,6,1
짜증,Noun,8,1
짜증나,Adjective,4,1
짜증나고,Adjective,1,1
짜증나는,Adjective,1,1
짜증난다,Adjective,1,1
짜증남,Adjective,1,1
짜증났어요,Adjective,1,1
짜증났어요,Adjective,8,1
짜증스러웠다,Adjective,7,1
짜증스럼움,Noun,7,1
짝짓기,Noun,1,1
짝짓기,Noun,8,1
짠건,Verb,1,1
짠하기도,Adjective,8,1
짧,Adjective,4,1
짧게,Adjective,8,1
짧게나마,Adjective,8,1
짧다고,Adjective,10,1
짧아,Adjective,1,1
짧으니,Adjective,8,1
짧은,Adjective,6,1
짧은,Adjective,8,1
짧은,Adjective,9,1
짧지만,Adjective,8,1
짰을,Verb,1,1
짱,Modifier,8,2
짱,Modifier,10,2
짱,Noun,9,1
짱,Noun,10,3
짱,Suffix,1,1
짱,VerbPrefix,1,1
짱,VerbPrefix,9,1
짱짱,Noun,9,1
째,Foreign,10,1
째,Suffix,1,1
째,Verb,8,1
째에도,Foreign,10,1
쩌리,Noun,3,1
쩍,Noun,2,1
쩔,Noun,1,1
쩔더라,Verb,1,1
쩔어요,Noun,9,1
쩔음,Verb,10,1
쩝,Adverb,1,2
쩝,Adverb,5,1
쩝쩝,Adverb,1,1
쪼개어,Verb,8,1
쪽,Noun,1,1
쪽,Noun,6,1
쪽,Noun,8,1
쪽,Noun,9,1
쪽,Noun,10,1
쪽팔리다,Verb,1,1
쫄,Noun,1,1
쫄깃쫄,Noun,9,1
쫌,Noun,9,1
쫑낸,Noun,1,1
쫓겨다니면,Verb,7,1
쫓던,Verb,8,1
쫓아,Verb,1,1
쫓아,Verb,10,1
쭈글,Noun,10,1
쯔,Noun,1,1
쯤,Noun,8,1
쯤,Noun,9,1
쯤,Suffix,1,2
쯤,Suffix,9,4
쯤,Suffix,10,6
쯧,Adverb,1,4
쯧쯧,Noun,1,4
찌,Noun,2,1
찌,Noun,8,3
찌그러져있지,Verb,1,1
찌든,Verb,10,1
찌라시,Noun,7,1
찌라시,Noun,10,1
찌른다,Verb,8,1
찌릿찌릿,Adverb,8,1
찌질,Noun,6,1
찌질,Noun,7,1
찌질,Verb,1,3
찌질,Verb,6,2
찌질,Verb,7,2
찌질,Verb,8,1
찌질,Verb,10,5
찌질하게,Adjective,6,1
찌질하게,Adjective,8,1
찌질하게,Adjective,9,1
찌질하고,Adjective,1,3
찌질하고,Adjective,5,1
찌질하고,Adjective,7,1
찌질하고,Adjective,9,1
찌질하고,Adjective,10,2
찌질하니깐,Adjective,9,1
찌질한,Adjective,1,5
찌질한,Adjective,6,1
찌질한,Adjective,7,4
찌질한,Adjective,8,8
찌질한,Adjective,9,5
찌질한,Adjective,10,3
찌질한건,Adjective,9,1
찌질할수도,Adjective,7,1
찌질함,Adjective,8,1
찌질함과,Adjective,9,1
찌질함에,Adjective,1,1
찌질함에,Adjective,7,1
찌질함은,Adjective,8,1
찌질함을,Adjective,8,1
찌질함을,Adjective,9,1
찌질함을,Adjective,10,1
찌질함의,Adjective,8,2
찌질함이,Adjective,7,1
찌질해,Adjective,6,1
찌질해,Adjective,9,1
찌질해,Adjective,10,1
찍,Noun,1,3
찍,Noun,10,1
찍고,Verb,1,4
찍고,Verb,2,1
찍고,Verb,9,1
찍기,Noun,3,1
찍냐,Verb,1,1
찍냐,Verb,7,1
찍느라,Verb,10,1
찍는,Verb,1,2
찍는,Verb,7,1
찍는다고,Verb,1,1
찍는대,Verb,1,1
찍는데,Verb,1,2
찍던,Verb,10,1
찍어,Verb,1,2
찍어,Verb,10,1
찍어내는게,Verb,1,1
찍어서,Verb,1,1
찍어서,Verb,8,1
찍어주시길,Verb,1,1
찍었네,Verb,1,1
찍었다,Verb,10,1
찍었다고,Verb,10,1
찍었다는,Verb,3,1
찍으니,Verb,1,1
찍으며,Verb,1,1
찍으면,Verb,1,4
찍으면서,Verb,7,1
찍으셔야지,Verb,1,1
찍으셨죠,Verb,1,1
찍으실,Verb,8,1
찍은,Verb,1,7
찍은,Verb,3,1
찍은,Verb,10,3
찍은거,Verb,1,2
찍은듯,Verb,2,1
찍을듯,Verb,1,1
찍지,Verb,10,1
찍지마,Verb,1,1
찐,Verb,1,1
찐하게,Verb,9,1
찔려,Verb,1,1
찔리냐,Verb,8,1
찜찜한,Adjective,10,1
찜찜했는데,Adjective,1,1
찝찝한,Adjective,4,1
찡,Adverb,7,2
찢어졌을,Verb,1,1
찢어지게,Verb,9,1
찢어질,Verb,1,1
차,Noun,10,2
차가운,Adjective,9,1
차가지고,Adjective,1,1
차갑고,Adjective,10,1
차곡차곡,Noun,10,1
차다,Verb,1,1
차도,Noun,1,1
차라리,Noun,1,3
차라리,Noun,2,1
차라리,Noun,4,1
차라리,Noun,5,1
차라리,Noun,6,1
차라리,Noun,9,1
차라리,Noun,10,1
차려,Noun,1,2
차려진,Verb,9,1
차려진,Verb,10,1
차렸네,Verb,2,1
차리고,Verb,8,1
차리면,Verb,1,1
차리세요,Verb,1,1
차리자,Verb,1,1
차리지,Verb,1,1
차마,Noun,1,1
차마,Noun,6,1
차별성,Noun,10,1
차분하게,Adjective,8,1
차분하고,Adjective,6,1
차분함을,Adjective,9,1
차아나냐,Verb,5,1
차악,Noun,3,1
차원,Noun,1,1
차원,Noun,8,2
차이,Noun,1,1
차이,Noun,6,2
차이,Noun,7,9
차이,Noun,8,16
차이,Noun,9,16
차이,Noun,10,13
차이가주는,Verb,8,1
차이나,Noun,10,1
차이는,Verb,1,1
차이는,Verb,5,1
차이는,Verb,7,2
차이는,Verb,10,2
차이점,Noun,9,1
차지,Noun,10,1
차지마라,Verb,10,1
착각,Noun,1,8
착각,Noun,6,1
착각,Noun,8,1
착한,Adjective,1,1
찬,Noun,10,1
찬가,Noun,9,1
찬란한,Adjective,9,1
찬사,Noun,8,1
찬양,Noun,1,6
찬양,Noun,3,1
찬찬히,Adjective,8,1
찰나,Noun,9,2
찰나,Noun,10,4
찰진,Adjective,10,1
참,Verb,1,24
참,Verb,2,1
참,Verb,3,2
참,Verb,4,5
참,Verb,5,4
참,Verb,6,6
참,Verb,7,5
참,Verb,8,10
참,Verb,9,15
참,Verb,10,20
참견,Noun,9,1
참견,Noun,10,1
참고,Noun,8,1
참고,Noun,10,1
참고,Verb,8,1
참나,Noun,1,1
참느라,Verb,1,1
참느라,Verb,10,1
참말,Noun,10,1
참신했다,Adjective,2,1
참여,Noun,1,2
참으로,Noun,1,2
참으로,Noun,4,1
참으로,Noun,8,1
참으로,Noun,9,1
참으세요,Verb,1,1
참으세요,Verb,9,1
참을,Verb,9,1
참을수가,Verb,9,1
참잘,Verb,8,2
찻집,Noun,10,1
찼다,Verb,1,1
창,Noun,1,1
창,Noun,9,1
창문,Noun,1,2
창문,Noun,6,1
창문,Noun,8,2
창문,Noun,9,1
창의,Noun,4,1
창의성,Noun,8,1
창작,Noun,7,2
창작,Noun,8,1
창작,Noun,10,1
창피하기도,Adjective,9,1
창피하더라,Adjective,10,1
창피한,Adjective,1,1
창피한줄은,Adjective,1,1
창피해서,Adjective,2,1
창피해야하는,Adjective,7,1
창피했다,Adjective,10,1
찾게,Verb,8,1
찾게,Verb,9,1
찾고,Verb,1,1
찾고,Verb,7,1
찾고,Verb,10,1
찾기,Noun,7,1
찾기,Noun,9,1
찾기,Noun,10,1
찾느라고,Verb,7,1
찾는,Verb,6,1
찾는,Verb,7,1
찾는,Verb,10,1
찾아,Verb,1,3
찾아,Verb,8,1
찾아,Verb,9,1
찾아,Verb,10,1
찾아가긴,Verb,10,1
찾아내라면,Verb,7,1
찾아보게,Verb,8,1
찾아보게,Verb,9,1
찾아보고,Verb,10,1
찾아보기는,Verb,4,1
찾아보면,Verb,10,1
찾아보세요,Verb,9,1
찾아볼수,Verb,8,1
찾아봐야겠다,Verb,7,1
찾아봐야겠다,Verb,10,1
찾아봤던,Verb,1,1
찾아서,Verb,1,1
찾아서,Verb,3,1
찾아서,Verb,8,1
찾아서,Verb,10,1
찾아오는,Verb,8,1
찾아온,Verb,9,1
찾아온다,Verb,7,1
찾아진다는,Verb,9,1
찾았는가,Verb,8,1
찾았으니,Verb,10,1
찾으러,Verb,10,1
찾으려는,Verb,8,1
찾으려니,Verb,7,1
찾으면,Verb,8,1
찾은,Verb,1,1
찾은,Verb,9,1
찾은,Verb,10,2
찾을,Verb,7,1
찾을수있는,Verb,7,1
찾을수있을까,Verb,1,1
채,Noun,1,1
채,Noun,8,1
채미,Noun,1,1
채우는것도,Verb,1,1
채우려,Verb,8,1
채웁니다,Verb,1,1
채워,Verb,9,1
채워지지,Verb,9,1
채워지지,Verb,10,1
책,Noun,1,2
책,Noun,2,2
책,Noun,6,1
책,Noun,7,1
책,Noun,8,1
책,Noun,9,1
책,Noun,10,2
책망,Noun,1,1
책임,Noun,1,5
책임,Noun,2,1
책임,Noun,6,1
책임,Noun,7,2
책임,Noun,9,1
책임,Noun,10,1
책임감,Noun,1,2
책임감,Noun,9,1
책임지지도,Verb,1,1
책임질,Verb,10,1
챕,Verb,9,1
챙,Noun,1,1
챙겨,Verb,1,1
챙겨,Verb,2,1
챙겨,Verb,10,1
챙겨야지,Verb,1,1
챙기길,Verb,1,1
처,Noun,1,8
처,Noun,7,2
처,Noun,8,5
처,Noun,10,2
처널,Noun,1,1
처녀,Noun,1,1
처녀,Noun,8,1
처녀,Noun,9,1
처녀,Noun,10,1
처단,Noun,1,1
처량하고,Adjective,1,1
처럼,Josa,1,8
처럼,Josa,3,2
처럼,Josa,5,1
처럼,Josa,6,3
처럼,Josa,7,2
처럼,Josa,8,9
처럼,Josa,9,8
처럼,Josa,10,16
처럼,Noun,1,2
처럼,Noun,7,1
처럼,Noun,8,1
처럼,Noun,9,1
처럼,Noun,10,2
처옴,Noun,8,1
처음,Noun,1,10
처음,Noun,2,1
처음,Noun,4,2
처음,Noun,5,2
처음,Noun,6,2
처음,Noun,7,8
처음,Noun,8,15
처음,Noun,9,17
처음,Noun,10,22
처자,Noun,1,2
처절한,Adjective,1,1
처절한,Adjective,7,1
척,Noun,1,21
척,Noun,2,1
척,Noun,5,1
척,Noun,8,3
척,Noun,9,4
척,Noun,10,1
천,Modifier,8,2
천국,Noun,1,2
천국,Noun,7,1
천국,Noun,10,2
천륜,Noun,1,1
천만,Noun,7,1
천만,Noun,10,3
천만원,Noun,1,1
천박,Noun,10,1
천박한,Adjective,1,2
천박한,Adjective,10,1
천배,Noun,8,1
천벌,Noun,1,2
천벌,Noun,10,1
천억,Noun,5,1
천재,Noun,7,1
천재,Noun,8,1
천재,Noun,9,3
천재,Noun,10,9
천지,Noun,10,1
철,Noun,1,1
철,Noun,5,1
철부지,Noun,1,1
철학,Noun,1,5
철학,Noun,5,1
철학,Noun,6,1
철학,Noun,8,1
철학자,Noun,8,1
첨,Adverb,1,1
첨,Noun,1,3
첨,Noun,8,1
첨,Noun,9,1
첨부,Noun,1,1
첨으로,Adverb,1,1
첨으로,Adverb,10,1
첩,Noun,1,2
첫,Modifier,6,1
첫,Modifier,10,1
첫,Noun,1,1
첫,Noun,4,1
첫,Noun,8,4
첫,Noun,10,4
첫날,Noun,7,1
첫날,Noun,10,1
첫사랑,Noun,10,1
첫째,Noun,10,1
청,Noun,1,1
청,Noun,9,1
청년,Noun,6,1
청명,Noun,10,1
청불,Noun,1,8
청불,Noun,6,1
청불,Noun,7,2
청불,Noun,8,2
청불,Noun,10,3
청소년,Noun,1,3
청소년,Noun,7,1
청소년,Noun,10,2
청춘,Noun,1,2
체,Noun,1,1
체,Noun,3,1
체,Noun,8,1
체,Noun,9,1
체,Noun,10,1
체감,Noun,8,1
체적,Noun,9,1
체적,Noun,10,1
체제,Noun,10,1
체험,Noun,7,1
체험,Noun,10,1
체호프,Noun,10,2
체홉,Noun,10,1
